EmailID,SentenceID,SentenceLen,Failures,OutofSeq,NetFailure,NetSuccess,Depth_1,Depth_2
10466,0,53,51,20,31,41.51,0,2
10466,1,3,3,0,3,0.00,0,0
10466,2,7,6,0,6,14.29,1,0
10466,3,4,3,0,3,25.00,1,0
10466,4,2,2,0,2,0.00,0,0
