EmailID,SentenceID,SentenceLen,Failures,OutofSeq,NetFailure,NetSuccess,Depth_1,Depth_2
10468,0,12,12,0,12,0.00,0,0
10468,1,4,4,0,4,0.00,0,0
10468,2,10,10,0,10,0.00,0,0
10468,3,6,6,0,6,0.00,0,0
10468,4,11,10,0,10,9.09,0,1
10468,5,11,11,0,11,0.00,0,0
10468,6,7,7,0,7,0.00,0,0
10468,7,4,4,0,4,0.00,0,0
