EmailID,SentenceID,SentenceLen,Failures,OutofSeq,NetFailure,NetSuccess,Depth_1,Depth_2
10464,0,6,6,0,6,0.00,0,0
10464,1,10,10,0,10,0.00,0,0
10464,2,13,11,0,11,15.38,1,1
10464,3,14,14,0,14,0.00,0,0
10464,4,19,19,0,19,0.00,0,0
10464,5,22,21,0,21,4.55,1,0
10464,6,7,7,0,7,0.00,0,0
10464,7,9,9,0,9,0.00,0,0
10464,8,28,26,4,22,21.43,1,1
10464,9,8,6,0,6,25.00,1,1
10464,10,25,24,0,24,4.00,0,1
10464,11,3,3,0,3,0.00,0,0
