EmailID,SentenceID,SentenceLen,Failures,OutofSeq,NetFailure,NetSuccess,Depth_1,Depth_2
10471,0,17,16,0,16,5.88,1,0
10471,1,8,8,0,8,0.00,0,0
10471,2,4,4,0,4,0.00,0,0
10471,3,10,10,0,10,0.00,0,0
10471,4,10,10,0,10,0.00,0,0
10471,5,10,10,0,10,0.00,0,0
10471,6,11,11,0,11,0.00,0,0
10471,7,8,7,0,7,12.50,1,0
10471,8,16,16,0,16,0.00,0,0
10471,9,12,12,0,12,0.00,0,0
10471,10,10,9,0,9,10.00,1,0
10471,11,9,8,0,8,11.11,0,1
